time,ticks,degrees
3.2914719999999997,8184,8184
3.296489,3688,3688
3.3015019999999997,15409,15409
3.306521,10789,10789
3.311535,6172,6172
3.31655,1653,1653
3.321577,13261,13261
3.326591,8714,8714
3.33161,4192,4192
3.336624,16021,16021
3.341637,11314,11314
3.346653,6738,6738
3.351669,2278,2278
3.356694,13980,13980
3.361709,9418,9418
3.3667219999999998,4750,4750
3.37174,305,305
3.376757,11963,11963
3.38177,7292,7292
3.386786,2827,2827
3.3918,14550,14550
3.396818,9839,9839
3.401836,5223,5223
3.406848,736,736
3.4118649999999997,12394,12394
3.4168789999999998,7776,7776
3.421894,3292,3292
3.4269249999999998,14974,14974
3.431939,10373,10373
3.436968,5751,5751
3.441982,1283,1283
3.447003,12601,12601
3.452019,7914,7914
3.4570339999999997,3422,3422
3.462056,15115,15115
3.467071,10436,10436
3.472085,5875,5875
3.4771039999999998,9570,9570
3.482119,5022,5022
3.48714,525,525
3.492164,12189,12189
3.4971829999999997,7528,7528
3.502199,3137,3137
3.507219,14970,14970
3.512237,10266,10266
3.517254,5681,5681
3.522271,1185,1185
3.527287,12890,12890
3.532307,8384,8384
3.537325,3863,3863
3.542341,15653,15653
3.54736,10949,10949
3.552374,6447,6447
3.557388,2060,2060
3.562419,13757,13757
3.567434,9275,9275
3.572453,4818,4818
3.577467,329,329
3.58248,12083,12083
3.587497,7503,7503
3.5925119999999997,3067,3067
3.5975449999999998,14844,14844
3.602559,10293,10293
3.607572,5912,5912
3.612591,1495,1495
3.61761,13220,13220
3.622623,8725,8725
3.627639,4197,4197
3.6326519999999998,16164,16164
3.637671,11581,11581
3.642689,7065,7065
3.6477019999999998,2678,2678
3.652719,14537,14537
3.657733,9980,9980
3.662748,5509,5509
3.667774,1126,1126
3.672792,12950,12950
3.677809,8490,8490
3.682823,4135,4135
3.687837,16068,16068
3.692853,11463,11463
3.697869,7047,7047
3.7028879999999997,2694,2694
3.707902,14592,14592
3.7129149999999997,10060,10060
3.717932,5628,5628
3.7229479999999997,1414,1414
3.7279619999999998,13269,13269
3.732977,8780,8780
3.73799,4505,4505
3.743013,49,49
3.748031,11917,11917
3.753046,7583,7583
3.758064,3245,3245
3.7630779999999997,15282,15282
3.768093,10806,10806
3.773117,6393,6393
3.778131,2149,2149
3.78315,14122,14122
3.788164,9649,9649
3.7931779999999997,5379,5379
3.798196,1068,1068
3.803211,12958,12958
3.80823,8506,8506
3.813243,4156,4156
3.818256,16161,16161
3.823273,11621,11621
3.828288,7266,7266
3.8333019999999998,3097,3097
3.838318,15023,15023
3.84333,10594,10594
3.848349,6281,6281
3.853366,2069,2069
3.85838,14007,14007
3.863398,9566,9566
3.8684119999999997,5270,5270
3.873427,1047,1047
3.878454,12906,12906
3.883469,8613,8613
3.8884849999999997,4352,4352
3.893498,18,18
3.8985119999999998,12019,12019
3.90353,7619,7619
3.908546,3397,3397
3.91357,15384,15384
3.918584,10965,10965
3.923599,6669,6669
3.9286160000000003,2453,2453
3.933632,14514,14514
3.938646,10214,10214
3.9436620000000002,6110,6110
3.948679,2149,2149
3.9537029999999995,14340,14340
3.95872,10301,10301
3.963734,6392,6392
3.9687499999999996,2564,2564
3.9737620000000002,15043,15043
3.9787769999999996,11233,11233
3.9837919999999998,7449,7449
3.988807,3790,3790
3.99382,196,196
3.9988379999999997,12819,12819
4.003853,9211,9211
4.008866,5735,5735
4.013884,2390,2390
4.018899,15309,15309
4.023912,11829,11829
4.028929000000001,8571,8571
4.033942000000001,5305,5305
4.038967,2142,2142
4.043982000000001,15291,15291
4.048996000000001,12152,12152
4.054012,8987,8987
4.059026,5937,5937
4.06404,3046,3046
4.069056000000001,130,130
4.074071,13489,13489
4.0790880000000005,10559,10559
4.084102000000001,7737,7737
4.0891150000000005,5044,5044
4.094133,2385,2385
4.0991480000000005,16095,16095
4.104179,13331,13331
4.109193,10754,10754
4.114207,8257,8257
4.119225,5770,5770
4.124242000000001,3407,3407
4.129256000000001,1045,1045
4.134271,14969,14969
4.139285,12632,12632
4.144302000000001,10354,10354
4.149319,8164,8164
4.154333,6048,6048
4.159349000000001,3960,3960
4.164363000000001,1923,1923
4.169376000000001,16226,16226
4.174402000000001,14164,14164
4.179418,12190,12190
4.184435000000001,10283,10283
4.189449000000001,8418,8418
4.194462000000001,6612,6612
4.19948,4896,4896
4.204493,3222,3222
4.209514,1566,1566
4.214530000000001,16265,16265
4.219542000000001,14607,14607
4.224559,13017,13017
4.229572,11446,11446
4.234586,9992,9992
4.239614,1944,1944
4.2446280000000005,788,788
4.249646,16039,16039
4.25466,14906,14906
4.259673,13865,13865
4.264689000000001,12877,12877
4.269703000000001,11903,11903
4.274729000000001,10997,10997
4.279745,10190,10190
4.284758,9377,9377
4.289774,8599,8599
